product_id;name;sku;ean;manufacturer_name;description;features;images_urls
251406949;Łącznik żaluzjowy z blokadą biały ŁP-7GB/M/00 Ospel As;ŁP-7GB/m/00/OSP;5907577479060;OSPEL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Seria As polskiego producenta Ospel to szeroka gama produktów zaprojektowanych z myślą o tych, dla których ważny jest minimalizm i nowoczesność .  Seria wyróżnia się geometryczną formą przełamaną delikatną krzywizną ramek, dzięki czemu łącznik żaluzjowy będzie ciekawym detalem w wystroju wnętrza. Doskonała jakość i wykonanie z dbałością o każdy szczegół czyni produkty As, w tym  łącznik żaluzjowy z blokadą  sprawdzonymi i godnymi polecenia.

Ospel As łącznik żaluzjowy z blokadą biały ŁP-7GB/M/00

Łącznik żaluzjowy z blokadą mechaniczną z dwoma klawiszami. Stosowany do podnoszenia i opuszczania żaluzji/rolet . Podnoszenie lub opuszczanie żaluzji następuje poprzez przełączenie klawisza. Klawisz nie odbija. Łącznik należy zamontować wraz z ramka serii Ospel As.</p><p>Dane techniczne produktu</p>

 	<p>Prąd znamionowy: 10AX</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Stopień ochrony (IP): IP20</p>
 	<p>Sposób montażu: Montaż podtynkowy pazurkowy /-śrubowy</p>
 	<p>Materiał: Tworzywo sztuczne, metal</p>
 	<p>Wykończenie powierzchni: Naturalny</p>
 	<p>Podświetlenie: Brak</p>
 	<p>Typ zacisków: Gwintowe</p>
 	<p>Szerokość osprzętu (mm): 71</p>
 	<p>Wysokość osprzętu (mm): 71</p>
 	<p>Głębokość osprzętu (mm): 40</p>
 	<p>Głębokość wbudowania (mm): 25</p>
 	<p>Kod EAN:5907577479060</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Rodzaj produktu"":""wyłącznik żaluzjowy"",""Typ"":""Podtynkowy"",""Marka"":""Ospel"",""EAN (GTIN)"":""5907577479060"",""Rodzaj"":""wyłącznik"",""Kolor"":""biały"",""Kod producenta"":""ŁP-7GB/M/00""}";https://upload.cdn.baselinker.com/products/3006376/1e60731ad9b6498248bbab47e96280d8.jpg
251406951;Łącznik schodowy + jednobiegunowy biały ŁP-9G/M/00 Ospel As;ŁP-9G/m/00/OSP;5907577451202;OSPEL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Seria As łączy dynamiczne wzornictwo oraz minimalistyczne barwy. Pasuje do każdego wnętrza. Zastosowane doskonałej jakości tworzywa oraz ponadczasowy design  czynią łącznik schodowy +pojedynczy Ospel uniwersalnym i niezastąpionym. Wysoka funkcjonalność pozwoli cieszyć się energią elektryczną bez zakłóceń.</p>

<p>Ospel As łącznik schodowy + pojedynczy biały ŁP-9G/M/00</p><p>Łącznik schodowy + pojedynczy  z serii Ospel As idealnie sprawdzi się podczas wykończenia Twojego mieszkania. Posiada dwa klawisze, z czego jeden działa jako łącznik jednobiegunowy, a drugi jako łącznik schodowy. Dobre rozwiązanie do podłączenia dwóch obwodów z niezależnym zasilaniem. Projekt z wyraźnie zarysowanymi rogami będzie subtelnym elementem wyposażenia każdego wnętrza.  Seria zaprojektowana z myślą o ludziach ceniących minimalistyczne rozwiązania.Łącznik wykonany z wyjątkowo trwałego tworzywa sztucznego oraz metalu z naturalnym wykończeniem powierzchni. Producent zadbał o każdy detal. Łącznik  jest kompatybilny z innymi produktami serii As, w tym z ramkami wielokrotnymi.</p><p>Dane techniczne produktu:</p><p>&nbsp;</p>
 	<p>Prąd znamionowy: 10A</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Stopień ochrony (IP): IP20</p>
 	<p>Sposób montażu: Montaż podtynkowy pazurkowy /-śrubowy</p>
 	<p>Materiał: Tworzywo sztuczne, metal</p>
 	<p>Wykończenie powierzchni: Naturalny</p>
 	<p>Podświetlenie: Brak</p>
 	<p>Typ zacisków: Gwintowe</p>
 	<p>Szerokość osprzętu (mm): 71</p>
 	<p>Wysokość osprzętu (mm): 71</p>
 	<p>Głębokość osprzętu (mm): 40</p>
 	<p>Głębokość wbudowania (mm): 25</p>



		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Rodzaj produktu"":""wyłącznik schodowy"",""Marka"":""Ospel"",""Rodzaj"":""wyłącznik"",""Liczba klawiszy"":""Podwójny"",""Typ"":""Klasyczny|Podtynkowy"",""Kolor"":""biały"",""Kod producenta"":""ŁP-9G/m/00"",""EAN (GTIN)"":""5907577451202""}";https://upload.cdn.baselinker.com/products/3006376/c25ee44f648311b18bb6fd8f537abdc4.jpg
251406952;Łącznik pojedynczy biały ŁP-1G/M/00 Ospel As;ŁP-1G/m/00/OSP;5907577451035;OSPEL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Seria As jest połączeniem prostego wzornictwa oraz neutralnej kolorystyki. Będzie idealnie pasować zarówno do klasycznego jak i nowoczesnego wnętrza. Zastosowane najwyższej jakości materiały oraz interesujący design czynią łącznik pojedynczy Ospel uniwersalnym i niezastąpionym.</p>

<p>Ospel As łącznik pojedynczy biały ŁP-1G/M/00</p><p>Biały łącznik pojedynczy z serii Ospel As idealnie sprawdzi się podczas każdego remontu i urządzania domu lub mieszkania. Wzór oparty na kwadracie z bardzo wyraźnie zarysowanymi rogami będzie subtelnym elementem wykończenia Twojego wnętrza.  Seria zaprojektowana z myślą o osobach stawiających na klasykę i stonowaną kolorystykę. Łącznik wykonany został z wyjątkowo wytrzymałego tworzywa sztucznego oraz metalu z naturalnym wykończeniem powierzchni. Łącznik jednobiegunowy Ospel  jest kompatybilny z ramkami serii As.</p><p>Dane techniczne produktu:</p>

 	<p>Prąd znamionowy: 10AX</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Stopień ochrony (IP): IP20</p>
 	<p>Sposób montażu: Montaż podtynkowy pazurkowy /-śrubowy</p>
 	<p>Materiał: Tworzywo sztuczne, metal</p>
 	<p>Wykończenie powierzchni: Naturalny</p>
 	<p>Podświetlenie: Brak</p>
 	<p>Typ zacisków: Gwintowe</p>
 	<p>Szerokość osprzętu (mm): 71</p>
 	<p>Wysokość osprzętu (mm): 71</p>
 	<p>Głębokość osprzętu (mm): 40</p>
 	<p>Głębokość wbudowania (mm): 25</p>
 	<p>Ilość w opakowaniu zbiorczym [szt.]: 10</p>
 	<p>Typ opakowania jednostkowego: Zawieszka</p>
 	<p>Wysokość opakowania jednostkowego (mm): 140</p>
 	<p>Szerokość opakowania jednostkowego (mm): 90</p>
 	<p>Waga wyrobu (kg): 0.07</p>
 	<p>Typ opakowania zbiorczego: Pudełko</p>
 	<p>Wysokość opakowania zbiorczego (mm): 90</p>
 	<p>Szerokość opakowania zbiorczego (mm): 162</p>
 	<p>Długość opakowania zbiorczego (mm): 237</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Rodzaj produktu"":""wyłącznik pojedynczy"",""Typ"":""Podtynkowy"",""Marka"":""Ospel"",""Rodzaj"":""wyłącznik"",""Liczba klawiszy"":""Pojedynczy"",""Kolor"":""biały"",""Kod producenta"":""ŁP-1G/m/00"",""EAN (GTIN)"":""5907577451035""}";https://upload.cdn.baselinker.com/products/3006376/6063650781881963c74e81ff2a9810fd.jpg
251406953;Osram żarówka LED Value Classic 60 8,5W/840 E27;4052899973381/LDV;4052899973381;Ledvance;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Value LED Classic od  Osram to wysokiej jakości lampy LEDowe, które kształtem przypominają tradycyjną żarówkę. Przeznaczone są  głównie do użytku wewnętrznego jako oświetlenie ogólne. Produkty charakteryzuje odporność na wstrząsy oraz trwałość. Żarówka LED  OSRAM to świetny wybór, który pozwoli oszczędzić energię w Twoim domu.</p><p>Osram żarówka LED Value Classic 60 8,5W/840 806lm E27 - zalety i najważniejsze cechy</p><p>Żarówka LED Value Classic 60 8,5W/840 806lm E27 to produkt wysokiej jakości, polecany do użytku domowego.</p>
 	<p>Lampa LED Osram to produkt energooszczędny</p>
 	<p>Nowoczesna technologia LED gwarantuje, że żarówka jest odporna na drgania oraz wstrząsy</p>
 	<p>W wiązce światła brak promieniowania UV</p>
 	<p>Żarówka natychmiast daje 100% światła</p>
 	<p>Szybki i prosty  montaż tak jak klasyczna żarówka na trzonek E27</p>
 	<p>Niskie obciążenie cieplne</p>
 	<p>Brak szkodliwej rtęci w lampie Osram</p>

<p>Dane techniczne produktu</p>

 	<p>Moc znamionowa 8,50 W</p>
 	<p>Napięcie znamionowe 220…240 V</p>
 	<p>Ekwiwalentna moc żarówki 60 W</p>
 	<p>Temperatura barwowa 4000 K</p>
 	<p>Strumień świetlny 806 lm</p>
 	<p>Trwałość 10000 h</p>
 	<p>Trzonek (standardowe rozwiązanie) E27</p>
 	<p>Nie zawiera rtęci Tak</p>
 	<p>Kształt / wersja Matowy</p>
 	<p>Zużycie energii 9 kWh/1000h</p>

		</section>
	</div>
</section>

<section class=""section"">
	<div class=""item item-12"">
		<section class=""image-item""><img src=""https://upload.cdn.baselinker.com/products/3006376/aae6f62132e7da44b343039e9019567e.jpg""></section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Klasa efektywności energetycznej"":""F"",""Marka"":""Osram"",""Rodzaj"":""LED"",""Barwa światła"":""biały neutralny"",""Rodzaj gwintu"":""E27"",""Kolor szkła"":""mleczne"",""Kształt"":""Tradycyjna żarówka"",""Jasność"":""806"",""Moc"":""8.5"",""Napięcie (V)"":""230V"",""Wysokość produktu"":""11.2"",""Szerokość produktu"":""6"",""Głębokość produktu"":""6"",""Temperatura barwowa"":""4000"",""Trwałość"":""10000"",""Minimalna liczba cykli włączeń/wyłączeń"":""100000"",""Kod producenta"":""4052899973381"",""EAN (GTIN)"":""4052899973381""}";https://upload.cdn.baselinker.com/products/3006376/aae6f62132e7da44b343039e9019567e.jpg
251406954;Osram Żarówka LED Value Classic B40 5,5W/840;4052899973367/LDV;4052899973367;Ledvance;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Lampy LEDowe Osram z serii Value Classic B z wyglądu przypominają tradycyjne żarówki świecowe. Różnią się natomiast zastosowaną technologią oraz zużyciem energii. Żarówka LED świetnie sprawdzi się do użytku domowego, np. w żyrandolu.</p><p>Osram Żarówka Value Classic B40 5,5W/840 470lm E14 - cechy i zalety</p><p>Żarówka LED Osram Classic B40 5,5W/840 470 lm przeznaczona do użytku wewnętrznego. Wysoka trwałość czyni ją najlepszym wyborem w każdym domu.</p>
 	<p>Lampa LEDowa Osram przeznaczona do użytku wewnętrznego, możliwość zamontowania na zewnątrz w oprawie powyżej IP65</p>
 	<p>Idealne rozwiązanie w eleganckim żyrandolu</p>
 	<p>Niskie obciążenie cieplne</p>
 	<p>Energooszczędność</p>
 	<p>Odporność na wstrząsy oraz drgania</p>
 	<p>Brak występowania promieniowania UV i podczerwonego</p>
 	<p>Nowoczesny zamiennik zwykłych żarówek</p>
 	<p>Brak konieczności nagrzewania</p>
 	<p>Brak przystosowania do pracy z regulatorami</p>
 	<p>Brak rtęci</p>
 	<p>Dobre oddanie barw</p>

<p>Dane techniczne produktu</p>

 	<p>Moc znamionowa 5,50 W</p>
 	<p>Napięcie znamionowe 220…240 V</p>
 	<p>Ekwiwalentna moc żarówki 40 W</p>
 	<p>Barwa światła (oznaczenie) Cool White</p>
 	<p>Temperatura barwowa 4000 K</p>
 	<p>Strumień świetlny 470 lm</p>
 	<p>Trzonek E14</p>
 	<p>Zużycie energii 6 kWh/1000h</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Klasa efektywności energetycznej"":""F"",""Marka"":""Osram"",""Rodzaj"":""LED"",""Barwa światła"":""biały neutralny"",""Rodzaj gwintu"":""E14"",""Kolor szkła"":""mleczne"",""Kształt"":""Świeczka"",""Jasność"":""470"",""Moc"":""5.7"",""Napięcie (V)"":""230V"",""Wysokość produktu"":""10.5"",""Szerokość produktu"":""3.8"",""Temperatura barwowa"":""4000"",""Trwałość"":""15000"",""Minimalna liczba cykli włączeń/wyłączeń"":""100000"",""Kod producenta"":""3367"",""EAN (GTIN)"":""4052899973367""}";https://upload.cdn.baselinker.com/products/3006376/e6ce591960e14cd31072790863676ac0.jpg
251407028;Hager Lumina2 łącznik zwierny 1-biegunowy;WL0110/HAG;8694407000293;HAGER;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Hager Lumina2 łącznik zwierny 1-biegunowy biały WL0110</p>

<p>Dane techniczne:</p>

 	<p>Rodzaj jednostki sterującej: pojedynczy klawisz</p>
 	<p>Liczba klawiszy: 1</p>
 	<p>Sygnalizator optyczny: Nie</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Prąd znamionowy: 10AX</p>
 	<p>1-biegunowy przyciskowy, zwierny</p>
 	<p>Kolor: Biały</p>
 	<p>Materiał: Tworzywo/metal</p>
 	<p>Powierzchnia: połysk</p>
 	<p>Rodzaj podłączenia: Quick Connect</p>
 	<p>Instalacja/montaż: z łapkami rozporowymi/ do podłączenia śrubowego</p>

<p>Wymiary:</p><p>– Wysokość: 71mm

– Szerokość: 71mm

– Głębokość: 42mm

&nbsp;</p>
		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Marka"":""Hager"",""Rodzaj"":""wyłącznik"",""Liczba klawiszy"":""Pojedynczy"",""Typ"":""Klasyczny|Podtynkowy"",""Rodzaj produktu"":""wyłącznik pojedynczy"",""Kolor"":""biały"",""Kod producenta"":""WL0110"",""EAN (GTIN)"":""8694407000293""}";https://upload.cdn.baselinker.com/products/3006376/7a56b60b9b54f81f9d12d81e47231d3c.jpg
251407029;Hager Lumina2 łącznik 1-biegunowy podświetlany;WL0210/HAG;8694407000316;HAGER;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Hager Lumina2 łącznik 1-biegunowy podświetlany biały WL0210</p>

<p>Dane techniczne:</p>

 	<p>Rodzaj jednostki sterującej: pojedynczy klawisz</p>
 	<p>Liczba klawiszy: 1</p>
 	<p>Sygnalizator optyczny: Nie</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Prąd znamionowy: 10AX</p>
 	<p>1-biegunowy</p>
 	<p>lampka neonowa w komplecie</p>
 	<p>Kolor: Biały</p>
 	<p>Materiał: Tworzywo/metal</p>
 	<p>Powierzchnia: połysk</p>
 	<p>Rodzaj podłączenia: Quick Connect</p>

<p>Wymiary:</p><p>– Wysokość: 71mm

– Szerokość: 71mm

– Głębokość: 42mm</p>
		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Marka"":""Hager"",""Rodzaj"":""wyłącznik"",""Liczba klawiszy"":""Pojedynczy"",""Typ"":""Klasyczny"",""Rodzaj produktu"":""wyłącznik pojedynczy"",""Kolor"":""biały"",""Kod producenta"":""WL0210"",""EAN (GTIN)"":""8694407000316""}";https://upload.cdn.baselinker.com/products/3006376/303719be4575d0607cb3a8f0b439b95d.jpg
251407030;Hager Lumina2 ramka podwójna biała WL5120;WL5120/HAG;8694407000033;HAGER;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Hager Lumina2 ramka podwójna biała WL5120</p>

 	<p>Liczba modułów mechanizmów: 2</p>
 	<p>Kolor: biały</p>
 	<p>Materiał: tworzywo termoplastyczne</p>
 	<p>Powierzchnia: połysk</p>
 	<p>Rodzaj wykończenia powierzchni: naturalne</p>
 	<p>Wymiary: szerokość: 80 mm</p>
 	<p>Instalacja / Montaż: do montażu pionowego/ mocowanie zaciskowe</p>
 	<p>Stopień ochrony: IP20</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Rodzaj"":""podwójna"",""Marka"":""Hager"",""Liczba gniazdek"":""2 gniazdka"",""Kolor"":""biały"",""Materiał"":""tworzywo sztuczne"",""Kod producenta"":""WL5120"",""EAN (GTIN)"":""8694407000033""}";https://upload.cdn.baselinker.com/products/3006376/c60522b28223c96501e4b66429dd8d91.jpg
251407031;Gniazdo pojedyncze z uziemieniem natynkowe białe GN-1BZ/00 Ospel BIS;GN-1BZ/00/OSP;5907577425784;OSPEL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Ospel BIS to seria natynkowych gniazdek elektrycznych oraz łączników. Produkty popularnej marki charakteryzują się wysoką jakością, która w połączeniu z niezwykłą funkcjonalności czyni je godnym polecenia rozwiązaniem.</p><p>Ospel BIS Gniazdo pojedyncze z uziemieniem natynkowe białe GN-1BZ/00</p><p>Pojedyncze gniazdko elektryczne z uziemieniem Ospel Bis wykonane jest wysokiej jakości tworzywa sztucznego. Jest bezpiecznym i prostym rozwiązaniem w każdej instalacji elektrycznej. Produkt jest godnym polecenia rozwiązaniem w przystępnej cenie.</p><p>Dane techniczne produktu</p>

 	<p>Prąd znamionowy: 16A</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Stopień ochrony (IP): IP20</p>
 	<p>Sposób montażu: Montaż natynkowy śrubowy</p>
 	<p>Materiał: Tworzywo sztuczne, metal</p>
 	<p>Wykończenie powierzchni: Naturalny</p>
 	<p>Podświetlenie: Brak</p>
 	<p>Typ zacisków: Gwintowe</p>
 	<p>Szerokość osprzętu (mm): 60</p>
 	<p>Wysokość osprzętu (mm): 60</p>
 	<p>Głębokość osprzętu (mm): 38</p>

		</section>
	</div>
</section>";"{""Stan"":""Nowy"",""Przeznaczenie"":""Elektryczne"",""Marka"":""Ospel"",""Liczba gniazdek"":""1"",""Typ gniazda"":""Gniazdo"",""Uziemienie"":""Z uziemieniem"",""Kolor"":""biały"",""Rodzaj gniazda"":""ścienne"",""Kod producenta"":""GN-1BZ/00"",""EAN (GTIN)"":""5907577425784""}";https://upload.cdn.baselinker.com/products/3006376/0a79641be4760a5f720962319712cb44.jpg
251407032;Gniazdo podwójne z uziemieniem natynkowe białe GN-2BZ/00 Ospel BIS;GN-2BZ/00/OSP;5907577425821;OSPEL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Ospel BIS to  natynkowe gniazdka elektryczne oraz łączniki, które charakteryzuje prosty montaż oraz wysoka funkcjonalność. Produkty popularnej marki charakteryzują się wysoką jakością oraz niezawodnością, co czyni je uniwersalnym i godnym polecenia rozwiązaniem.</p><p>Ospel BIS Gniazdo podwójne z uziemieniem natynkowe białe GN-2BZ/00</p><p>Gniazdo podwójne z uziemieniem w kolorze białym Ospel BIS do montażu natynkowego. Wykonane z wytrzymałego tworzywa sztucznego, stanowi bezpieczne i funkcjonalne rozwiązanie w dobrej cenie.</p><p>Dane techniczne produktu</p>

 	<p>Prąd znamionowy: 16A</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Stopień ochrony (IP): IP20</p>
 	<p>Sposób montażu: Montaż natynkowy śrubowy</p>
 	<p>Materiał: Tworzywo sztuczne, metal</p>
 	<p>Wykończenie powierzchni: Naturalny</p>
 	<p>Podświetlenie: Brak</p>
 	<p>Typ zacisków: Gwintowe</p>
 	<p>Szerokość osprzętu (mm): 60</p>
 	<p>Wysokość osprzętu (mm): 100</p>
 	<p>Głębokość osprzętu (mm):40</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Przeznaczenie"":""Elektryczne"",""Marka"":""Ospel"",""Liczba gniazdek"":""2"",""Typ gniazda"":""Gniazdo"",""Uziemienie"":""Z uziemieniem"",""Kolor"":""biały"",""Rodzaj gniazda"":""ścienne"",""Kod producenta"":""GN-2BZ/00"",""EAN (GTIN)"":""5907577425821""}";https://upload.cdn.baselinker.com/products/3006376/63aebc6712c0766094182f33d2ac1546.jpg
251407033;Łącznik jednobiegunowy natynkowy biały ŁN-1B/00 Ospel BIS;ŁN-1B/00/OSP;5907577425623;OSPEL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Ospel BIS to seria natynkowych gniazdek elektrycznych oraz łączników polskiego producenta osprzętu elektroinstalacyjnego. Produkty  odznaczają się wysoką jakością połączoną z przystępną ceną, co czyni łącznik jednobiegunowy natynkowy Ospel BIS godnym polecenia.</p><p>Ospel BIS Łącznik jednobiegunowy natynkowy biały ŁN-1B/0</p><p>Łącznik jednobiegunowy natynkowy Ospel Bis wykonany jest wysokiej jakości tworzywa sztucznego. To  bezpieczne i proste rozwiązanie w każdej instalacji elektrycznej. Produkt bardzo łatwy w montażu i wysoce funkcjonalny.</p><p>Dane techniczne produktu</p>

 	<p>Prąd znamionowy: 10AX</p>
 	<p>Napięcie znamionowe: 250V</p>
 	<p>Stopień ochrony (IP): IP20</p>
 	<p>Sposób montażu: Montaż natynkowy śrubowy</p>
 	<p>Materiał: Tworzywo sztuczne, metal</p>
 	<p>Wykończenie powierzchni: Naturalny</p>
 	<p>Podświetlenie: Brak</p>
 	<p>Typ zacisków: Bezgwintowe</p>
 	<p>Szerokość osprzętu (mm): 60</p>
 	<p>Wysokość osprzętu (mm): 60</p>
 	<p>Głębokość osprzętu (mm): 37</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Rodzaj produktu"":""wyłącznik pojedynczy"",""Typ"":""Klasyczny"",""Marka"":""Ospel"",""Rodzaj"":""wyłącznik"",""Liczba klawiszy"":""Pojedynczy"",""Kolor"":""biały"",""Kod producenta"":""ŁN-1B/00"",""EAN (GTIN)"":""5907577425623""}";https://upload.cdn.baselinker.com/products/3006376/1cc5bc55f19f24e47656379a261292c1.jpg
251407034;Przycisk dzwonek zwierny z podświetleniem ecru ŁP-6YS/m/27 Ospel Impresja;ŁP-6YS/m/27/OSP;5907577438227;OSPEL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Ospel Impresja to seria, która jest synonimem&nbsp; delikatnej elegancji, wyszukanego designu i klasycznych wzorów. Szeroka gama&nbsp; produktów, kolorów i wzorów pozwala wybrać akcesoria dopasowane do własnych potrzeb.&nbsp; W portfolio serii znajdują się artykuły ze szkła, aluminium lub tworzywa sztucznego. Najwyższa jakość oraz&nbsp; wykonanie z dbałością&nbsp; o każdy szczegół&nbsp; to gwarancja&nbsp; niezawodności łącznika&nbsp; Ospel Impresja&nbsp; na każdym kroku.</p><p>Ospel Impresja łącznik zwierny dzwonek z podświetleniem ecru ŁP-6YS/m/27</p><p>Łącznik działa jako przycisk zwierny, odbijający. Służy do załączania dzwonka, gongu. Do kompletu wymagana ramka. Można stosować do systemów ramkowych wielokrotnych.</p><p>Dane techniczne produktu:</p><p>Prąd znamionowy: 10AX</p><p>Napięcie znamionowe: 250V</p><p>Stopień ochrony (IP): IP20</p><p>Sposób montażu: Montaż podtynkowy pazurkowy /-śrubowy</p><p>Materiał: Tworzywo sztuczne, metal</p><p>Wykończenie powierzchni: Naturalny</p><p>Podświetlenie: Lampka LTS</p><p>Typ zacisków: Bezgwintowe</p><p>Szerokość osprzętu (mm): 71</p><p>Wysokość osprzętu (mm): 71</p><p>Głębokość osprzętu (mm): 40</p><p>Głębokość wbudowania (mm): 23</p><p>Ilość w opakowaniu zbiorczym [szt.]: 10</p><p>Typ opakowania jednostkowego: Zawieszka</p><p>Wysokość opakowania jednostkowego (mm): 140</p><p>Szerokość opakowania jednostkowego (mm): 90</p><p>Waga wyrobu (kg): 0.07</p><p>Typ opakowania zbiorczego: Pudełko</p><p>Wysokość opakowania zbiorczego (mm): 90</p><p>Szerokość opakowania zbiorczego (mm): 162</p><p>Długość opakowania zbiorczego (mm): 237</p>
		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Rodzaj produktu"":""wyłącznik dzwonkowy"",""Typ"":""Podtynkowy"",""Marka"":""Ospel"",""Rodzaj"":""wyłącznik"",""Liczba klawiszy"":""Pojedynczy"",""Kolor"":""kremowy"",""Kod producenta"":""ŁP-6YS/m/27"",""EAN (GTIN)"":""5907577438227""}";https://upload.cdn.baselinker.com/products/3006376/975f608cc728db26ca2eb0a610e90294.jpg
251407035;Ramka pojedyncza biała R-1Y/00 Ospel Impresja;R-1Y/00/OSP;5907577437817;OSPEL;"<section class=""section"">
	<div class=""item item-12"">
		<section class=""text-item"">
<p>Ospel Impresja to kolekcja, która charakteryzuje się  elegancją, wyszukanym wzornictwem oraz prostymi kształtami. Bogactwo  produktów, kolorów i wzorów pozwala wybrać asortyment dopasowany do indywidualnych potrzeb.  W ofercie serii dostępne są artykuły wykonane ze szkła, aluminium, czy tworzywa sztucznego. Najwyższej jakości tworzywa oraz staranne wykonanie gwarantują niezawodność ramki pojedynczej Ospel Impresja  na każdym kroku.</p><p>Ospel Impresja ramka pojedyncza biała R-1Y/00</p><p>Ramka Ospel Impresja  łączy w sobie niezwykle ważną  funkcjonalność oraz elegancką, lekko wypukłą linię opartą na kwadracie. Sprawdzi się niemalże w każdym wnętrzu. Wykonana jest z doskonałego tworzywa sztucznego. Ramka pojedyncza  Ospel Impresja jest kompatybilna z innymi produktami serii, w tym z gniazdkami i łącznikami.</p><p>Dane techniczne produktu:</p>

 	<p>Stopień ochrony (IP):  IP20</p>
 	<p>Materiał: Tworzywo sztuczne</p>
 	<p>Wykończenie powierzchni: Naturalny</p>
 	<p>Podświetlenie: Brak</p>
 	<p>Szerokość osprzętu (mm): 84</p>
 	<p>Wysokość osprzętu (mm): 84</p>
 	<p>Głębokość osprzętu (mm): 11.5</p>
 	<p>Ilość w opakowaniu zbiorczym [szt.]: 10</p>
 	<p>Typ opakowania jednostkowego: Zawieszka</p>
 	<p>Wysokość opakowania jednostkowego (mm): 140</p>
 	<p>Szerokość opakowania jednostkowego (mm): 90</p>
 	<p>Waga wyrobu (kg): 0.016</p>
 	<p>Typ opakowania zbiorczego: Pudełko</p>
 	<p>Wysokość opakowania zbiorczego (mm): 90</p>
 	<p>Szerokość opakowania zbiorczego (mm): 140</p>
 	<p>Długość opakowania zbiorczego (mm): 162</p>

		</section>
	</div>
</section>

";"{""Stan"":""Nowy"",""Rodzaj"":""pojedyncza"",""Marka"":""Ospel"",""Liczba gniazdek"":""1 gniazdko"",""Kolor"":""biały"",""Materiał"":""tworzywo sztuczne"",""Kod producenta"":""R-1Y/00"",""EAN (GTIN)"":""5907577437817""}";https://upload.cdn.baselinker.com/products/3006376/6e0d67880b6da29b80d5fb64f88a3062.jpg
